frame,hip_x,hip_y,hip_z,knee_x,knee_y,knee_z,ankle_x,ankle_y,ankle_z,knee_angle_raw,knee_angle_smoothed
329,0.0760030150413513,0.4858372211456299,-0.1514477580785751,0.0904178246855735,0.5822100639343262,-0.2032624334096908,0.0913300514221191,0.6955272555351257,-0.198038637638092,148.39722405727164,114.92801646883883
331,0.012306934222579,0.3993176519870758,-0.2688427567481994,0.0836882889270782,0.5389612913131714,-0.2408579587936401,0.0851085260510444,0.6950785517692566,-0.0319144017994403,131.89927711942036,109.96218208083496
332,0.0303792841732502,0.3953252732753753,-0.273652583360672,0.1233372315764427,0.5387388467788696,-0.2660540640354156,0.0847120359539985,0.6935368180274963,-0.0575576834380626,116.7193752131099,105.77695429343333
333,0.0657449960708618,0.3926335275173187,-0.2897748053073883,0.1424309462308883,0.540049135684967,-0.2788114249706268,0.0313650518655777,0.6810668706893921,-0.0555818192660808,107.97160677189662,109.10732646672179
334,0.0975938960909843,0.387771725654602,-0.2810125946998596,0.171313539147377,0.5369080901145935,-0.2886245548725128,0.0367333553731441,0.6813406944274902,-0.1671563684940338,106.08388818702451,122.0046280696962
335,0.1260533630847931,0.3862361907958984,-0.258340984582901,0.1937691122293472,0.5341877341270447,-0.2801231145858764,0.0967054814100265,0.6824913620948792,-0.1317518502473831,108.65409947698313,115.19445547876683
336,0.1618673503398895,0.3866131007671356,-0.2406190633773803,0.2186747640371322,0.5314687490463257,-0.2407542169094085,0.1354843825101852,0.6834493279457092,-0.1086972057819366,120.63319263053148,126.01687491583405
337,0.1805929392576217,0.3875185251235962,-0.2358884066343307,0.2655079364776611,0.5331947803497314,-0.2418099194765091,0.2646000683307647,0.6884036660194397,-0.1991981267929077,145.1305335686918,138.88875030620613
338,0.20342618227005,0.3892404735088348,-0.2395499497652053,0.2937105894088745,0.5333296656608582,-0.2392233908176422,0.3417946398258209,0.6920796632766724,-0.180786594748497,155.60727733913637,151.14429597281168
339,0.222165510058403,0.3919576108455658,-0.2422703206539154,0.3121435344219208,0.535567581653595,-0.2407111674547195,0.4002510011196136,0.6954174041748047,-0.1955724209547042,166.26485365584136,160.81028993346501
340,0.2438278794288635,0.3934471607208252,-0.2436949163675308,0.3320663869380951,0.5369161367416382,-0.2491208761930465,0.4412966966629028,0.6958136558532715,-0.2193546146154403,168.98960412362158,166.85167019366793
341,0.2746102809906006,0.3965873718261719,-0.244917407631874,0.3577233254909515,0.5439369082450867,-0.2531050443649292,0.4684579968452453,0.7000980377197266,-0.2157101929187774,164.97570830328743,166.7079013362628
342,0.3043933808803558,0.3989274203777313,-0.2456420361995697,0.3861268758773803,0.5487690567970276,-0.2473168671131134,0.478621244430542,0.7034673094749451,-0.1943386048078537,162.9114677650395,163.25563093677476
343,0.3461679518222809,0.3988905549049377,-0.2460115253925323,0.4164346754550934,0.5495287179946899,-0.2499586343765258,0.4958400130271911,0.7076669931411743,-0.1869339495897293,158.97283655157375,158.76673353542793
344,0.3670734167098999,0.3993330597877502,-0.2426544576883316,0.4173845648765564,0.549170196056366,-0.2433807849884033,0.4995428323745727,0.7084813117980957,-0.1617990881204605,153.86149535780723,153.99421106560635
345,0.3959201574325561,0.398919403553009,-0.2432307302951812,0.4695203006267547,0.5552598834037781,-0.2437946051359176,0.5017356276512146,0.7077202200889587,-0.1424719542264938,144.50449351914602,149.7458490883997
346,0.4202344715595245,0.3966757953166961,-0.2432533353567123,0.4674575626850128,0.5539388656616211,-0.2594561278820038,0.5076324343681335,0.7079755663871765,-0.1844797879457473,149.07737045700313,146.4450355859409
347,0.4358258545398712,0.3914761543273926,-0.2354846447706222,0.4929236769676208,0.5531676411628723,-0.2587989270687103,0.5062748193740845,0.7079083323478699,-0.1808618158102035,142.83812468419572,143.10335148261512
348,0.4475370943546295,0.3874565958976745,-0.2202508896589279,0.5163617134094238,0.5488636493682861,-0.2381127029657364,0.5105258226394653,0.7078534960746765,-0.1781525015830993,143.77023046826667,141.58364686076658
349,0.4639666676521301,0.3838216662406921,-0.2069427520036697,0.5371675491333008,0.5439713597297668,-0.2281438410282135,0.5124551653862,0.7076314091682434,-0.177861601114273,139.51651483686848,141.6291426505293
350,0.486362874507904,0.3827713131904602,-0.2115035206079483,0.5487444400787354,0.540907621383667,-0.1964207887649536,0.5127156376838684,0.7075369358062744,-0.1015385091304779,140.0708527797044,142.13007367345648
351,0.509619414806366,0.382806122303009,-0.2067099064588546,0.5612112879753113,0.5359029173851013,-0.1982222944498062,0.5097116827964783,0.707400918006897,-0.1183071434497833,139.93282117945589,141.73749472253274
352,0.5248394012451172,0.3801259696483612,-0.1951992362737655,0.5517057180404663,0.5336735248565674,-0.2057254016399383,0.5079443454742432,0.7073059678077698,-0.1413676589727401,146.56291008965857,143.03422115770488
353,0.5509804487228394,0.3807168304920196,-0.2003761827945709,0.5559494495391846,0.534055233001709,-0.204087808728218,0.5102550387382507,0.7075060606002808,-0.1014677435159683,145.03395865050717,143.98726216106832
354,0.5771700143814087,0.3797870576381683,-0.2027504295110702,0.58127361536026,0.5340204238891602,-0.2360094636678695,0.5144372582435608,0.7074294090270996,-0.1702428162097931,141.30329059791248,143.79430799791828
355,0.6003982424736023,0.3800126016139984,-0.2031155824661255,0.5958354473114014,0.5353854298591614,-0.2367618232965469,0.518115222454071,0.7073710560798645,-0.1689529418945312,141.02419624669537,141.8654987666431
356,0.6228382587432861,0.3807403147220611,-0.2049967646598816,0.6092547178268433,0.5384116768836975,-0.2364440113306045,0.5202574729919434,0.7070803642272949,-0.1667314171791076,141.4184744305106,138.04428827877237
357,0.6406345367431641,0.3847794234752655,-0.2136814296245575,0.6202331781387329,0.5438476800918579,-0.2459425032138824,0.5205258727073669,0.7065666913986206,-0.1404358893632888,133.41001842309996,130.76900614433953
358,0.6638585925102234,0.3886040151119232,-0.230251595377922,0.6450697779655457,0.5493629574775696,-0.2778553664684295,0.5208215713500977,0.7064840793609619,-0.1435417681932449,121.4006336858047,122.577414748709
359,0.6930257081985474,0.390999436378479,-0.2323392927646637,0.6740527153015137,0.5522770285606384,-0.2928824424743652,0.5221045017242432,0.7054794430732727,-0.1512286365032196,115.15469616496932,113.47487013214004
360,0.7117010354995728,0.3953280746936798,-0.2518518567085266,0.6981671452522278,0.552043616771698,-0.3628681004047394,0.5241830945014954,0.6988149881362915,-0.2339039742946624,102.65972382454015,103.26407143233024
361,0.7337235808372498,0.3972666263580322,-0.2593742311000824,0.7430247068405151,0.5538976192474365,-0.3829827308654785,0.5495937466621399,0.6850749850273132,-0.221980795264244,88.8336754224969,92.93668714494984
362,0.7727286219596863,0.3966453671455383,-0.2754041254520416,0.797105073928833,0.5536121726036072,-0.3881435096263885,0.5808941125869751,0.6777332425117493,-0.2245595604181289,85.82370110908262,84.24171655525761
363,0.79170823097229,0.3962253332138061,-0.2986704409122467,0.8550612330436707,0.5509980320930481,-0.3636567890644073,0.6126396059989929,0.671776294708252,-0.1433088928461074,79.90122064516888,77.46780787523404
364,0.8159667253494263,0.3932890892028808,-0.2944296300411224,0.896672785282135,0.545275092124939,-0.376710444688797,0.6609588265419006,0.664588212966919,-0.1501278430223465,72.88887756815288,72.25578838588282
365,0.8399292826652527,0.3920935988426208,-0.2909892499446869,0.9347292184829712,0.5433639287948608,-0.3715818524360657,0.7135510444641113,0.6648890376091003,-0.0738079249858856,69.65335311721309,70.54686804433098
366,0.8710342645645142,0.3920539617538452,-0.2922159731388092,0.9631864428520204,0.5422704219818115,-0.368516743183136,0.7732412219047546,0.669745147228241,-0.0540189705789089,72.58522336892413,75.85114064119331
367,0.894149661064148,0.3917663097381592,-0.2882381379604339,0.9859037399291992,0.5405771136283875,-0.3595677018165588,0.8317272663116455,0.6710818409919739,-0.1414000838994979,79.44066613776849,84.20199993107157
368,0.910864531993866,0.3917482197284698,-0.2861860990524292,1.0150620937347412,0.540141224861145,-0.3190318644046783,0.8866011500358582,0.6794833540916443,-0.0943790003657341,89.90816004501619,96.93714548710682
369,0.9387707114219666,0.3917127847671509,-0.284460037946701,1.02176034450531,0.5415934920310974,-0.2905516922473907,0.9381511211395264,0.696706235408783,-0.107018269598484,110.38304979398036,110.03826537583078
370,0.9478851556777954,0.3917235732078552,-0.2523192465305328,0.9688546657562256,0.5411593317985535,-0.1979035884141922,0.9074400663375854,0.6961227655410767,0.0406854040920734,138.28775175545547,124.68641639626973
371,0.9657846093177797,0.391720175743103,-0.2553277015686035,0.96101576089859,0.5392687916755676,-0.2183472663164138,0.9053446650505066,0.6947497129440308,0.0331252813339233,135.2315949273066,137.19114111690592
372,0.9685539603233336,0.3919222354888916,-0.2460572123527526,0.9672091603279114,0.5389595627784729,-0.1800954043865203,0.9091715216636658,0.6938971877098083,0.0845818147063255,143.2730864983108,145.61737842947497
373,0.9846436977386476,0.3934402763843536,-0.2471454590559005,0.977881908416748,0.5397359728813171,-0.1980738341808319,0.9062786102294922,0.6947301030158997,0.0576301030814647,138.75471386716052,148.0300672257129
374,0.996258556842804,0.3975688517093658,-0.2494148164987564,0.9810158610343932,0.5457683801651001,-0.1517163664102554,0.9082767963409424,0.6953844428062439,0.1608779281377792,148.55435652019352,142.4941463973558
